Zip Code,American Indian and Alaska Native percent,Asian percent,Black or African American percent,Female percent,Hispanic or Latino percent,Male percent,Median income(all),Median income(full time),Native Hawaiian and Other Pacific Islander percent,Total population,White percent,Fy 2017,Fy 2018,FY 2019 Through 7/31/2019
78654,0.6,0.9,1.6,52,27.4,48,27127,38538,0,18488,94.3,236000,365800,358150
78655,0,0,3.2,52.3,69.4,47.7,24080,32841,0,3415,81.2,4000,40650,44000
78656,0,0,0,51.2,69,48.8,22689,33776,0,2513,88.1,35000,27000,18000
78657,0.3,0.5,3.8,53.4,11.2,46.6,32865,55638,0,5868,92.1,65000,118250,194100
78659,1,0.3,3.9,44.8,14.4,55.2,29679,41081,0,3136,93.3,29000,26850,23000
78660,0.6,9.4,15.8,51.3,32,48.7,40830,49534,0.1,85450,65.5,712850,1039350,1334850
78662,1,0.7,0.4,57.3,11,42.7,34178,46500,0,2485,94.4,16000,26000,24000
78663,0,0,8.2,49.4,11.3,50.6,31875,44833,0,913,91.5,8000,17000,28000
78664,0.1,5.5,12.1,50.7,33.5,49.3,33782,44005,0,61361,73.1,756350,1328000,1299200
78665,0.2,8,10.8,50.5,26.9,49.5,43461,54116,0.2,46109,71.5,119000,226750,248050
78666,0.2,1.7,5.5,50.3,43.6,49.7,18511,34861,0,77355,84.2,742250,890650,1014050
78669,0,3,1,54.4,8.2,45.6,47156,63097,0.2,11375,92.7,49650,55350,56800
78672,0,0,0,47.4,0.6,52.6,30587,50429,0,1248,100,5000,8000,5000
78676,0.2,0.8,0.2,49.3,8.6,50.7,30594,50668,0,13231,96.6,146000,228400,289500
78681,0.2,8.9,5.2,49.9,22.7,50.1,45093,60480,0.1,57234,79,222250,345350,336000
78701,0.3,6.6,4.2,40.7,15.8,59.3,82067,91220,0.2,7875,85.3,92000,101050,157050
78702,0.2,1.9,13.2,49.1,47,50.9,31651,42147,0,22876,73.2,236950,388350,370600
78703,0.2,8,0.6,49.8,6.7,50.2,58004,83297,0,20788,89.3,81850,124400,66550
78704,0.6,3.1,3.2,48.1,26.1,51.9,40224,52295,0.1,47158,89.1,289050,376950,550800
78705,0.3,14.8,7.1,51.8,17.1,48.2,6417,34895,0,33075,72,38600,32550,43600
78717,0.7,24.4,4,51.3,13.8,48.7,55094,68845,0.2,27764,65.9,134000,197400,146550
78721,0.4,1.5,30.9,52.7,47.6,47.3,25785,33972,0,12447,55,52000,82600,68000
78722,0,2.6,11.8,55,13.4,45,40052,47829,0.4,7254,79.3,51200,94450,100000
78723,0.3,2.2,19,50.9,41.3,49.1,29690,40750,0,33170,66.5,281300,498650,503250
78724,1.4,0.3,21.4,49.3,66.1,50.7,23912,31925,0,24833,57.7,212550,381400,291500
78725,0,1.2,24.4,46.2,50,53.8,28896,35650,0,7517,54.7,27000,51000,59000
78726,0,17.9,6.4,50.4,14.1,49.6,44163,57401,0,14610,70.9,92000,150000,163050
78727,0.6,17.4,6.3,48.9,18.2,51.1,45206,55670,0,28999,68.9,212000,945400,316650
78728,0.3,8.3,18.6,50.7,28.8,49.3,40843,48606,0,21245,62.6,179200,210900,215150
78729,0.3,9.3,5.6,47.4,22.6,52.6,41581,49765,0,29434,79,173000,255350,271900
78731,0.3,8.3,2.6,52.2,10.1,47.8,52243,75086,0.1,27447,83.9,118500,140300,132000
78732,0,11.6,0.7,51.4,11,48.6,68771,107460,0,17762,85.7,60000,61000,62000
78733,0.1,12.2,0.2,51.7,8.5,48.3,60268,102929,0.1,8754,82.2,37000,44000,67000
78734,0.2,2.5,1.3,52.1,15.7,47.9,50331,83107,0,18722,93,206500,226950,227150
78735,0.2,7.9,2.9,51.1,18.8,48.9,54230,67689,0,17919,86.5,188950,275850,287900
78736,0.7,4.1,0.5,53.7,15,46.3,50652,61833,0.1,8199,91.7,21950,35400,60000
78737,0,3.1,1.5,49.5,14.2,50.5,63327,86733,0,15879,90.1,139000,241000,319000
78738,0,9.1,1.3,51.1,9.9,48.9,62367,99979,0,15746,86.6,98800,175700,170150
78741,0.7,4.4,12,45,54.5,55,24070,32371,0.1,52307,70.5,366900,544750,539150
78744,1.2,0.9,7.2,48.6,75.6,51.4,26282,31025,0,48432,74.4,372850,653650,622100
78745,0.3,2.7,4.7,50,40.3,50,35065,42280,0,62220,86.6,674400,1063250,1194700
78746,0.1,7.5,0.7,50.9,12.6,49.1,66041,94792,0.5,28268,88,129850,198250,246600
78747,0.7,2.2,6.6,53,59.6,47,33694,41596,0.1,20954,78,162000,180900,132000
78748,0.3,4.7,6.1,50.1,35.5,49.9,39129,47664,0,49142,82.7,267550,578800,902150
78749,0.2,9.5,3.2,50.2,19.5,49.8,51329,66401,0,37453,82.3,148250,199750,242700
78750,0.5,16.4,3.9,51.9,13.5,48.1,48208,65175,0,30758,73.5,400000,629850,567650
78751,0.7,6.7,2.5,47.9,17.5,52.1,35672,48331,0.1,14949,82.8,239850,176300,149000
78752,0.9,1.8,8.8,43.5,58.8,56.5,26725,33155,0,20302,63.1,344000,653300,540850
78753,0.9,6,11.2,46.5,61.3,53.5,25811,31544,0.1,58693,59.8,634650,1057800,1017700
78754,0.8,12.3,17.7,50.9,40.9,49.1,36919,45352,0.6,23858,55.4,208000,402000,521350
78756,0,4.6,4.5,50.5,12.6,49.5,53032,62623,0.5,8377,84.9,182000,226000,182600
78757,0,3.2,1.3,50.8,22.5,49.2,41385,52882,0,24059,82.3,309000,486600,456400
78758,0.3,6,7.9,47.5,46.6,52.5,30967,37853,0,46618,66.6,302050,502500,609250
78759,0.1,10.8,3.6,49.6,13.6,50.4,50794,62054,0,41847,80.6,209000,283450,359000
78801,1.3,1.2,0.3,51.5,73.9,48.5,21891,30248,0.1,22156,87,249000,516450,529300
78830,0,0,0,44.3,93.2,55.7,14185,47614,0,867,98.8,11000,20000,24000
78832,0.2,0,0.1,38.5,61.8,61.5,30841,41050,0,3631,96.8,8000,13000,21000
78834,0,0.2,0,50.4,88.3,49.6,19263,27075,0,8662,92.5,80000,121800,117300
78839,0,0,0.7,48.5,95.7,51.5,17010,25559,0,9251,89.6,25000,44000,44000
78840,0.2,0.6,1.4,49.4,82.2,50.6,25021,36244,0.1,48317,92.6,302350,422500,502000
78850,2.3,0,0,50.1,45.9,49.9,26477,41354,0,1306,96.3,14000,10000,9000
78852,1.3,0.5,0.4,50.2,95.5,49.8,20865,31230,0.1,55879,93.2,215000,586700,679200
78861,0.2,1.2,5.9,42.6,51.5,57.4,27432,37639,0,13782,85.3,124000,179700,200000
78872,0.6,0,0,47,80.2,53,17406,28091,0,1724,98.5,18000,30000,24000
78873,0,0.1,0.4,52.2,18,47.8,21042,28224,0,1920,99.5,107000,183050,284000
78881,0,0,0,46.4,61.8,53.6,27337,34500,0,2321,96.6,53000,96000,117000
78932,0,0,0,46.1,8.6,53.9,36643,51875,0,583,99.7,11700,40000,25000
78934,0.1,0.1,11.3,48.5,27.2,51.5,32583,42091,0,6238,74.9,190000,340700,396400
78935,0,0,0,49.6,29.3,50.4,23190,34213,0,1509,94.2,21000,24450,35000
78938,0,0,28.5,57.6,12.5,42.4,27461,35592,0,337,71.5,12000,22250,22400
78940,0.3,0,1,48.7,11.3,51.3,30827,37485,0,2387,98.7,14000,21000,20000
78941,0,0.9,6.4,49.4,28.1,50.6,25702,31923,0,2791,88.4,53000,94600,126550
78942,0,0.1,12.1,50.2,36.2,49.8,30621,40704,0,8499,77.2,159100,315750,328050
78944,0,0,10.2,49.3,9.2,50.7,40737,43452,0,521,84.1,14000,13000,11000
78945,0,1.4,7,50,21,50,34196,40938,0,10107,87.8,226000,363750,525200
78947,0,1,4.3,51,5.6,49,35080,41792,0,4605,93.7,31000,32000,27250
78950,0,0,11.5,48,7.3,52,34453,37309,0,2000,84.2,1000,13000,10000
78956,0,0.3,6.1,54.8,25.6,45.2,30962,38192,0,5518,91.5,97000,183550,186800
78957,1.3,1.3,14.1,54.2,10.8,45.8,29733,42660,0,9310,77.4,70950,211600,165800
78959,0.8,0.9,6.4,43.5,68.8,56.5,22230,25301,0,2047,34.1,19000,28400,28900
78962,0.6,0.2,14.8,48.5,15.6,51.5,31744,40866,0,5200,80.3,129000,186100,272100
79005,0.2,0.5,0.3,44.5,46.4,55.5,32056,46667,0.1,1653,85.9,15000,15000,19750
79007,1.5,0.6,3,50.8,26.8,49.2,26477,43947,0.5,14415,86.7,517150,633950,734600
79013,0,12.8,14.8,46.4,72.6,53.6,26652,30376,0,3707,66.6,75000,105850,55000
79014,0.4,0.3,0.8,52.3,35.4,47.7,29770,45618,0,4119,92.5,28000,34000,28700
79015,0.1,0.9,2.7,52.1,17.3,47.9,26436,48673,0.1,21576,91.1,58000,68000,69000
79019,1.5,0,2.2,50.3,8.6,49.7,37984,51204,0,1756,93.8,42000,56000,71000
79022,0.7,1.1,5.4,42.2,35.8,57.8,29976,36363,0,11488,86.4,109000,136000,161000
79027,0.1,1.7,0.7,50.2,67.1,49.8,28542,34646,0,5090,92.1,21000,30100,21400
79029,0.9,7.9,2.4,48.6,52,51.4,31571,37347,0,16010,76.3,320950,282150,246850
79034,0.8,1.3,0.2,43.4,24.6,56.6,32500,45714,0,634,89.6,29000,29750,87250
79035,0.7,0,0.9,46.2,71,53.8,26667,32852,0.5,4892,78.8,2000,6000,25000
79036,1.9,0.4,0.3,49.5,9.6,50.5,29375,37209,0,5253,92.2,35000,38600,110000
79040,0.3,0,0,44.8,44.9,55.2,31903,37647,0,1771,89.2,15000,17000,16000
79041,0,0.2,1.5,51,65.5,49,31120,41557,0,3199,95.2,2000,7000,18750
79045,0.6,0.5,1.2,50.1,73.2,49.9,27599,38095,0.1,19066,87.4,245000,322250,505650
79046,1.4,0.9,0.9,52.5,10.2,47.5,29500,40625,0,636,85.1,31000,71350,35550
79057,1.5,1.2,1.1,55,13.3,45,26792,32149,0,1595,94.1,6000,8000,6000
79065,1.7,0.6,4.8,46.5,29.3,53.5,30528,40735,0.1,21082,84.4,175450,228600,289250
79068,0.7,0.5,1.2,53,8.6,47,40544,54211,0,3043,96.2,43000,32000,33000
79070,1.9,0.2,0.5,49,54,51,26808,40651,0,10183,88.1,135000,161250,225900
79072,0.7,0.3,6.1,47.8,59.6,52.2,26453,35925,0,26829,83.2,590000,600500,293100
79079,0.3,0.1,5.6,45.9,20.8,54.1,29257,39292,0.5,2696,83.6,49000,69000,85000
79081,0.6,0,0.4,51.7,47.5,48.3,28194,37943,0,4065,90.3,69000,33000,47000
79083,0.1,0.7,0.8,48.9,17.8,51.1,32188,44745,0,2155,90.3,40000,33000,32000
79084,0.2,0,0.4,45.8,50,54.2,26421,36250,0,2384,90.9,55000,78000,80000
79086,0.5,0.2,0,45.5,38.3,54.5,32419,45313,0,2283,93.8,19000,19000,17000
79087,1.5,3.6,0,43.7,24.9,56.3,32904,36131,0,591,87.6,7000,7300,10000
79088,4.5,0.1,6.4,47.4,45.3,52.6,28892,35817,0.1,5756,80.9,16000,13550,13600
79092,0.1,0,0.5,51.1,11.4,48.9,33688,39167,0,985,96.9,37000,33000,42000
79095,5.2,0.1,4.2,51.1,30.2,48.9,21144,32324,0,2699,78.1,15000,31000,13000
79096,0.1,0,0.5,49.7,38.6,50.3,27500,40833,0,2231,89.9,23000,39000,36000
79097,0,0,0,51.5,20.6,48.5,46332,51048,1.3,1037,97.4,21000,28000,35000
79101,1,0,7.3,56.6,11.9,43.4,25417,34091,0,2185,82.2,131650,203500,240000
79102,0.7,9.5,4.3,48.9,34,51.1,26148,36084,0.3,9586,76.3,150250,177650,198850
79103,0.2,0.7,3.4,51.9,59.9,48.1,24571,32140,0,10880,89.1,204000,288150,332350
79104,0,0.9,0.6,50.9,72.6,49.1,21313,26320,0,6727,93.2,27000,26000,37000
79106,0.6,1.4,7.4,50.7,26.2,49.3,27234,37369,0,27883,83.8,387950,551900,593700
79107,0.3,11.5,15.7,50.5,53.8,49.5,22598,28373,0.1,35188,65.4,160600,240450,315350
79108,0.4,0.7,13.9,34.4,24.2,65.6,32445,41403,0.1,16479,81.5,74000,104000,80000
79109,0.5,1.9,4.8,51.8,16.9,48.2,32517,43892,0,44211,86.7,722000,946750,1009200
79110,0.9,0.9,3,49.5,27.7,50.5,32714,41018,0.1,19242,88.6,228000,368100,309150
79118,0.9,1.8,2.9,49.2,23.8,50.8,35939,45644,0.1,22279,90.3,153700,222800,197250
79119,0.7,2.3,0.6,52.1,14.6,47.9,50428,61967,0.2,15884,93.9,85000,117000,114750
79121,0.2,2.4,4.2,48.8,17,51.2,37753,49310,0,6582,85.7,49000,69000,48000
79124,0.2,6.8,2.2,52.2,11,47.8,51090,61387,0.2,8720,86.8,148000,195000,156000
79201,1,2.3,7.2,44,21.6,56,27516,34207,3.4,7066,82.4,33000,68050,65100
79225,0,0,3.5,45.1,36.4,54.9,22770,31439,0,1075,89.8,4000,6000,13000
79226,0.7,0.5,4.3,49.2,9.7,50.8,22281,38185,0,2967,90.3,72000,97900,118000
79227,0,0,2.1,46.7,21,53.3,25833,32679,0,1454,84.7,15000,19000,24000
79233,0,0,11.2,43.8,11.2,56.2,,33750,0,89,88.8,29000,26000,22000
79235,0.1,0,3.8,52.4,57.3,47.6,29651,40411,0,3621,94.1,34000,51500,90800
79241,0.4,0.6,1.1,49.6,57.6,50.4,30038,39564,0,2196,93.5,4000,14000,12150
79244,0,0,5.2,53.1,19.5,46.9,20944,38958,0,753,83.3,4000,3000,9000
79245,0,0.6,8,49.8,34.9,50.2,20357,34643,0,2467,77.7,26000,30000,35000
79248,0.3,0,10.6,49.9,34.7,50.1,21116,31250,0,1442,79.4,20000,19000,21000
79252,0.5,0.6,8.2,53.3,15.3,46.7,20693,34448,0,2996,85.9,153850,161000,148000
79311,0.2,0.1,0.3,47.7,41.6,52.3,30743,40282,0,3615,92.6,3000,7000,19000
79316,0.3,0,5.7,46.5,54.5,53.5,24488,34708,0,11510,89.3,69000,90150,100900
79322,0,0,7.8,51.2,51.8,48.8,23650,34808,0,1927,84.7,18000,19850,17000
79323,0.2,0,0.7,50.2,70.3,49.8,31950,55000,0,7367,96.1,77000,98350,159000
79325,0,0,1.8,53.2,38.6,46.8,30221,37917,0,2492,91.8,45000,51000,88000
79329,0.2,0.3,1.1,43.7,35.1,56.3,32885,41297,0,3216,94.3,15000,4850,29000
79331,1.9,0.8,6.2,44.4,56.1,55.6,27255,35880,0,12742,77.7,187000,276650,413000
79336,1.3,0.2,4.3,51.1,49.6,48.9,28430,40048,0.1,17229,88,123000,159650,348300
79339,0.4,0.6,8.9,49.4,52.7,50.6,26277,34283,0,6624,83,65000,113500,71000
79343,0,0.9,4.9,47.3,56.7,52.7,27130,36910,0,1653,90,3000,3000,4000
79346,0,0,2,48.8,61.8,51.2,27593,36111,0,2251,90.8,33000,26000,40000
79347,0.1,0.9,1.4,47.7,60.9,52.3,23838,35191,0.2,7212,86.2,25550,38100,45400
79350,4.1,0,0,43.4,55.5,56.6,24875,29091,0,339,79.6,2000,9000,10050
79355,0,0.2,0.5,46.7,57.1,53.3,28859,43614,0,1889,96.8,24000,36000,43000
79356,0.3,0.6,4.8,35,56.7,65,23245,33485,0,6372,84,37000,61300,105000
79357,0,0,0.5,51.5,58.6,48.5,25827,29130,0,2260,97.7,45000,49000,62000
79358,0.6,0,1.3,48.2,30.7,51.8,32763,39000,0,1080,95.1,13000,9000,17000
79359,0,0,3.1,46.7,79.2,53.3,23949,31556,0,2900,95,11000,27000,35050
79360,0.2,0.6,2.5,49.9,30.7,50.1,33522,43233,0.1,15623,92.9,227300,516200,788400
79363,1.4,0,0.6,53.2,30.7,46.8,35147,47816,0,5799,93.7,16000,14250,15000
79364,0.2,0,8.6,53.7,41.3,46.3,27307,31553,0,7710,82.6,92000,142900,146000
79370,1.4,0.1,4,44.7,28.3,55.3,21190,42625,0,1572,87.2,6000,10000,10000
79372,0.8,0,2.4,50.8,50.6,49.2,28750,45568,0,1191,93.8,19000,17000,6000
79373,1.4,0,3.1,48.1,46.2,51.9,32091,41071,0,2903,80.4,16000,17000,17000
79382,0.5,0.5,0.8,48.5,21.2,51.5,33762,50615,0,7122,88.9,13700,20000,20800
79401,2.6,4.7,12.2,48.2,28.5,51.8,13018,26763,0.1,7909,72.7,113000,175150,141900
79403,1.7,0.1,27,49.7,48.8,50.3,20452,30007,0,17401,55.9,137750,198400,168000
79404,1.6,0.2,25,48.1,54.3,51.9,19846,30120,0,10347,63.7,145000,163250,188850
79407,0.9,2.9,6.1,52.1,28.6,47.9,25636,37004,0,21028,84.1,130000,178700,164650
79410,2.1,1.1,2.5,45.7,20.9,54.3,20232,36553,0,9583,89,15000,8650,13700
79411,3.5,1.1,3.8,48.5,51.8,51.5,17836,28378,0,7894,77,29000,77800,82000
79412,0.1,0.8,12.8,53.2,58.5,46.8,20357,26947,0.4,17141,74.5,119000,154000,239950
79413,0.5,1.9,4.8,53,32,47,25120,37075,0,22149,82.9,176400,217500,214000
79414,0.9,1.4,7.1,53.5,37.1,46.5,24047,35530,0.2,18150,79.4,72000,121700,197550
79415,3.1,5.8,6.5,48.8,58.5,51.2,17118,26546,0.2,17343,72.5,124700,229700,175750
79416,0.2,4,6,50.1,31.7,49.9,26362,37275,0,33302,82.3,150200,222500,196250
79423,0.3,0.7,3.7,51.6,30,48.4,35456,45212,0.1,37960,85.6,368850,634700,689400
79424,1,3.1,2.7,50.4,20,49.6,40470,53948,0,45948,85.6,371000,470550,511050
79501,0,0,2.7,56.6,24.2,43.4,23375,39583,0,2959,87.8,37000,43350,46550
79504,0,0.7,0.5,52.4,8.1,47.6,28295,37750,0,3157,94.2,39600,49000,42950
79505,0,0,0.6,47.1,9.9,52.9,19063,32500,0,314,91.7,4000,6000,5000
79508,0,2.7,5.5,48.8,23.2,51.2,33409,49886,0,1403,82.4,4000,8000,8000
79510,0,0.2,2.6,51.9,8.9,48.1,29849,36496,0,7056,92.7,204000,243000,287500
79511,0,0,0.2,49.9,17.7,50.1,41930,48125,0,1278,92.8,16000,14250,16000
79512,0.5,0.4,12.1,36.2,39.5,63.8,34638,36799,0,7907,76.6,105000,133100,152800
79520,0,0,9.7,52.7,20.1,47.3,27891,39500,0,2219,84.9,70900,65900,65250
79521,0.8,1.1,2.9,42.2,31.5,57.8,22543,32099,0,3795,90.5,63750,49850,69450
79525,0.4,0,0.1,54.7,11.8,45.3,30941,38828,0,2261,93.7,28150,42350,66000
79526,1.8,0,0.5,46.9,30.2,53.1,37768,43958,0,835,95.2,7000,5000,9000
79529,2,0.1,2.7,53.8,30.3,46.2,30476,38906,0,1378,89.1,17000,14350,20000
79536,0,0.2,0.5,51.1,13.3,48.9,27016,40797,0,4593,91.7,18500,56800,109000
79543,0,0.3,3.2,51.7,28.2,48.3,27277,41161,0.3,1236,94.3,2000,1350,10000
79545,0,0.5,0,45.3,39.1,54.7,33472,36612,0,1913,93.8,46050,52500,65000
79547,0,0,1.6,52.7,25.4,47.3,21316,39583,0,771,93.8,4000,1000,3000
79549,0.6,0.2,4.8,45.2,40.6,54.8,32207,43034,0,16236,87.3,107400,134700,194450
79553,0,0,6,58.7,33.9,41.3,27337,32256,0,3279,77.9,51900,44250,47200
79556,0.8,0.3,5.8,49.1,36.9,50.9,23255,34857,0,12915,86.6,300250,211000,228900
79562,0.3,0,0,52.1,4.3,47.9,37500,50827,0,3805,98,10000,14000,24600
79563,2.5,0,1,57.8,21.7,42.2,26863,34453,4.3,1052,82.8,82650,64000,67000
79567,1.5,2.9,1.1,50.8,40.5,49.2,26917,33708,0,3517,91.9,15000,47000,55800
79601,2.1,2,14.4,39.7,26.1,60.3,16866,36163,0,28041,66.1,196000,364600,489050
79602,0.7,0.9,5.6,52.7,21.4,47.3,29348,42130,0.1,24027,82.6,191150,260050,272900
79603,1,0.9,10.6,51.8,44.7,48.2,23293,31409,0,23577,67.9,119000,209600,187050
79605,1.1,1.9,7.4,51.2,21.6,48.8,25619,32376,0,29672,78.5,575750,749900,789350
79606,0.1,4.1,8.3,49.7,16.5,50.3,33420,41740,0,23929,78.4,459250,618050,585950
79701,0.4,0.3,9.5,48.7,65.5,51.3,29118,40612,0,29315,75.8,1375000,2416100,2758550
79703,0.5,2.4,5.8,48.6,54.8,51.4,37157,46442,0,23083,79.6,401800,670900,626050
79705,0.2,1.7,8.6,50.8,36.2,49.2,42278,59284,0,39818,82.4,521000,719250,862550
79706,0.7,0.2,0.9,51.2,51.4,48.8,41534,50114,0,25344,91.3,532000,937150,1094000
79707,0.7,3.7,5.6,49.4,22.7,50.6,50745,62077,0.2,38489,84.4,564900,1068050,1073850
79714,0.1,0.2,2.1,48.9,55.4,51.1,37073,52158,0.1,17577,91.8,190000,433700,884650
79718,0,0,0,48.4,72.5,51.6,27875,34612,0,894,77.4,20000,64850,82000
79720,1,0.8,6.1,43.3,41.8,56.7,26071,35656,0.1,35231,83.1,870300,1285250,1620750
79731,0.1,0,4.4,48,63.7,52,37015,50918,0,4767,50.3,75000,90050,121850
79734,0.1,1.6,0.7,52.6,36,47.4,24130,35824,0,2129,96.6,17000,30750,42000
79735,0.7,0.3,4.5,42.4,71.1,57.6,27157,36278,0.1,13383,84.2,369000,510550,551100
79739,0,0,0,44.6,43.9,55.4,22306,32226,0,1149,75.4,31000,49700,35000
79742,0,0,0.2,50.6,59.3,49.4,35000,40227,0,494,81.8,19000,28000,43000
79744,1.2,1.6,0.8,45.6,56.2,54.4,34828,47188,0,1466,51.5,82000,74100,57000
79745,1.2,0,4.2,48.6,61.9,51.4,34031,43952,0,6842,87.6,167000,308000,411000
79752,0,0.4,7.8,52.7,57.2,47.3,36311,41563,0,2473,40.8,50000,66200,60000
79756,2.2,0.3,6.4,50,52.1,50,37494,48279,0,9622,83.1,341000,683050,1085250
79761,0.5,0.8,6.8,49.8,60.7,50.2,31785,42039,0,33922,76.7,514650,1046150,1096550
79762,0.5,1.2,4.5,49.7,45.5,50.3,33778,45164,0,44014,83.6,864000,1210500,1402300
79763,0.4,0.5,2.8,49.6,73.6,50.4,30260,40991,0,37282,84.7,478850,816800,1081900
79764,0.6,0.2,3.3,48.4,62.5,51.6,31470,49140,0.1,22105,83,433000,773200,867250
79765,0.5,7,4.3,49.8,38.5,50.2,55552,61797,0,13451,80.1,370000,744700,890850
79766,0.8,0,2,49.1,78.9,50.9,31297,52030,0,6519,88.2,144000,198000,256150
79772,0.7,1.2,5.3,38.4,75.5,61.6,26734,41875,0,13569,77.6,371000,899900,1012550
79778,0.4,0,5.5,51.1,28.6,48.9,30764,51520,0,903,73.2,24000,29000,29000
79782,2.8,0,0.8,47.8,51.3,52.2,30047,39643,0,4521,81.5,47000,101850,130000
79788,3.2,0,0.6,46.9,30.5,53.1,27500,35000,0,469,90,58000,135000,110000
79789,0,0,0.4,51.7,42.1,48.3,36375,60694,0,908,97.8,30000,62000,55000
79821,1.8,0.4,3.5,40.4,85.1,59.6,20914,27440,0.3,7269,69.3,66000,91050,82650
79830,1.3,1.8,0.1,51.9,46.7,48.1,26684,36883,0,7802,92.8,71000,115200,168050
79835,0,0,0.2,49.6,93,50.4,18689,25908,0.2,11835,58.3,6000,5000,13000
79836,0.1,0.2,0.1,51.2,91.2,48.8,20932,26652,0,5889,66.7,22000,27000,32000
79838,0.1,0,0.2,52.8,94.7,47.2,20123,25581,0,6719,73.4,6000,11000,12000
79843,2.6,4,0,50.2,66.8,49.8,21618,37800,0,2298,93.4,19000,20000,32000
79845,0.4,5.3,0,50.8,88.3,49.2,19167,35102,0,4785,89.9,16000,24000,26050
79855,0,0.3,0.4,49.2,82.8,50.8,18218,25577,0,2208,83.2,88600,159850,203000
79901,0.5,0.3,3.6,49,94.2,51,12690,19594,0,10284,76.6,16850,14950,20000
79902,0.7,2,2.1,52.2,78.3,47.8,24784,36851,0,20123,79.3,26050,33050,38000
79903,0.1,0.8,1.8,50.1,91.2,49.9,21982,28581,0,16495,88.9,47000,69850,63950
79904,1,1.5,6.6,52.8,73.5,47.2,22551,31827,0,34098,80.2,169000,175650,232350
79905,0.3,0,0.4,52.8,97.9,47.2,16398,23172,0,23108,84.9,18350,45100,65600
79906,0,4.1,13,44.7,27,55.3,28519,29803,0,5125,68.8,6000,9000,15000
79907,1.8,0,0.6,52.3,96.3,47.7,19414,25856,0.3,53505,82.7,70000,87500,146000
79912,0.7,3.2,2.2,50.9,69.7,49.1,32729,50065,0,81159,75.5,128000,209000,236550
79915,0.3,0.1,1.7,54.3,95.1,45.7,19287,27272,0,35622,87.5,49000,80850,109000
79922,0.3,1.2,0.4,48.8,65.8,51.2,34641,51327,1.1,8528,81.4,27000,52800,37000
79924,0.5,1.9,7.8,52.5,69.6,47.5,24299,32408,0,59587,80.3,255650,505050,585550
79925,0.4,0.6,3.2,52.8,76.3,47.2,26904,36011,0.4,39455,88.5,207000,399400,515600
79927,1.8,0.2,0.3,51.7,96.5,48.3,20204,27174,0.1,41162,80.1,50000,72000,72000
79928,1.3,0.7,1.7,51.9,91.4,48.1,25941,37181,0.2,56851,85.6,61000,127000,90000
79930,1.2,0.8,5.2,48.7,82.2,51.3,22259,30422,0,28324,82.4,30000,54000,68800
79932,0.3,0.6,1.2,51.7,79.2,48.3,30161,44441,0.3,28345,72.3,52000,103200,84450
79934,0.2,1.9,11.4,51.4,55.8,48.6,39502,46114,0.3,25846,74.1,15000,34000,53600
79935,0.4,0.5,2.9,52.6,82.7,47.4,25410,34591,0,18166,89.2,25000,32000,59000
79936,0.4,1.3,2.8,50.7,86.5,49.3,26672,37101,0.1,111918,87.5,191300,287850,292900
79938,0.2,0.8,5.6,49,83.6,51,29910,41012,0.1,77487,83.4,137000,197000,225950
