Zip Code,Scratcher Sales Amount,Income Per Household Amount,Population Count,Price Point,Male Population Count,Female Population Count,Asian Population Count,Black Population Count,Hawaiian Population Count,Hispanic Population Count,Indian Population Count,White Population Count,Other Population Count,Total Population,Male Population Ratio,Female Population Ratio,Asian Population Ratio,Black Population Ratio,Hawaiian Population Ratio,Hispanic Population Ratio,Indian Population Ratio,White Population Ratio,Other Population Ratio,Ticket count,Ticket Per Capita,Sales Per Capita
85362,321580.00,34231,663,20,332,331,2,5,0,41,22,642,9,721,0.500754148,0.499245852,0.002773925,0.006934813,0,0.056865465,0.030513176,0.890429958,0.012482663,16079,22.30097087,446.0194175
85362,95220.00,34231,663,30,332,331,2,5,0,41,22,642,9,721,0.500754148,0.499245852,0.002773925,0.006934813,0,0.056865465,0.030513176,0.890429958,0.012482663,3174,4.40221914,132.0665742
85362,90060.00,34231,663,10,332,331,2,5,0,41,22,642,9,721,0.500754148,0.499245852,0.002773925,0.006934813,0,0.056865465,0.030513176,0.890429958,0.012482663,9006,12.49098474,124.9098474
85362,74470.00,34231,663,5,332,331,2,5,0,41,22,642,9,721,0.500754148,0.499245852,0.002773925,0.006934813,0,0.056865465,0.030513176,0.890429958,0.012482663,14894,20.65742025,103.2871012
85363,2676920.00,40385,6156,20,2935,3221,231,307,18,2031,139,4693,985,8404,0.47677063,0.52322937,0.027486911,0.036530224,0.002141837,0.241670633,0.016539743,0.55842456,0.117206092,133846,15.92646359,318.5292718
85363,2297420.00,40385,6156,10,2935,3221,231,307,18,2031,139,4693,985,8404,0.47677063,0.52322937,0.027486911,0.036530224,0.002141837,0.241670633,0.016539743,0.55842456,0.117206092,229742,27.33722037,273.3722037
85363,2038970.00,40385,6156,5,2935,3221,231,307,18,2031,139,4693,985,8404,0.47677063,0.52322937,0.027486911,0.036530224,0.002141837,0.241670633,0.016539743,0.55842456,0.117206092,407794,48.52379819,242.618991
85363,750570.00,40385,6156,30,2935,3221,231,307,18,2031,139,4693,985,8404,0.47677063,0.52322937,0.027486911,0.036530224,0.002141837,0.241670633,0.016539743,0.55842456,0.117206092,25019,2.977034745,89.31104236
85364,7820100.00,41809,74904,5,36854,38050,1837,2591,278,47644,2075,51908,19956,126289,0.492016448,0.507983552,0.014546002,0.020516435,0.0022013,0.377261678,0.016430568,0.411025505,0.158018513,1564020,12.38445154,61.92225768
85364,6583270.00,41809,74904,10,36854,38050,1837,2591,278,47644,2075,51908,19956,126289,0.492016448,0.507983552,0.014546002,0.020516435,0.0022013,0.377261678,0.016430568,0.411025505,0.158018513,658327,5.212860978,52.12860978
85364,6206360.00,41809,74904,20,36854,38050,1837,2591,278,47644,2075,51908,19956,126289,0.492016448,0.507983552,0.014546002,0.020516435,0.0022013,0.377261678,0.016430568,0.411025505,0.158018513,310318,2.457205299,49.14410598
85364,1927920.00,41809,74904,30,36854,38050,1837,2591,278,47644,2075,51908,19956,126289,0.492016448,0.507983552,0.014546002,0.020516435,0.0022013,0.377261678,0.016430568,0.411025505,0.158018513,64264,0.508864588,15.26593765
85365,2152240.00,49389,46558,10,23401,23157,1281,1451,274,19069,958,37733,6987,67753,0.502620387,0.497379613,0.018906912,0.021416026,0.004044101,0.281448792,0.014139595,0.556919989,0.103124585,215224,3.176597346,31.76597346
85365,2123800.00,49389,46558,20,23401,23157,1281,1451,274,19069,958,37733,6987,67753,0.502620387,0.497379613,0.018906912,0.021416026,0.004044101,0.281448792,0.014139595,0.556919989,0.103124585,106190,1.567310673,31.34621345
85365,2077480.00,49389,46558,5,23401,23157,1281,1451,274,19069,958,37733,6987,67753,0.502620387,0.497379613,0.018906912,0.021416026,0.004044101,0.281448792,0.014139595,0.556919989,0.103124585,415496,6.132510738,30.66255369
85365,613890.00,49389,46558,30,23401,23157,1281,1451,274,19069,958,37733,6987,67753,0.502620387,0.497379613,0.018906912,0.021416026,0.004044101,0.281448792,0.014139595,0.556919989,0.103124585,20463,0.302023527,9.060705799
85367,2041850.00,48981,20429,10,9950,10479,274,294,46,3303,330,18675,1280,24202,0.487052719,0.512947281,0.011321378,0.012147756,0.001900669,0.136476324,0.013635237,0.771630444,0.052888191,204185,8.436699446,84.36699446
85367,1697620.00,48981,20429,5,9950,10479,274,294,46,3303,330,18675,1280,24202,0.487052719,0.512947281,0.011321378,0.012147756,0.001900669,0.136476324,0.013635237,0.771630444,0.052888191,339524,14.02875795,70.14378977
85367,1592320.00,48981,20429,20,9950,10479,274,294,46,3303,330,18675,1280,24202,0.487052719,0.512947281,0.011321378,0.012147756,0.001900669,0.136476324,0.013635237,0.771630444,0.052888191,79616,3.289645484,65.79290968
85367,702390.00,48981,20429,30,9950,10479,274,294,46,3303,330,18675,1280,24202,0.487052719,0.512947281,0.011321378,0.012147756,0.001900669,0.136476324,0.013635237,0.771630444,0.052888191,23413,0.967399388,29.02198165
85373,121800.00,52199,17356,30,7870,9486,263,264,18,1057,145,16565,398,18710,0.453445494,0.546554506,0.014056654,0.014110102,0.000962052,0.056493854,0.007749866,0.885355425,0.021272047,4060,0.216996259,6.509887761
85373,118265.00,52199,17356,5,7870,9486,263,264,18,1057,145,16565,398,18710,0.453445494,0.546554506,0.014056654,0.014110102,0.000962052,0.056493854,0.007749866,0.885355425,0.021272047,23653,1.264190273,6.320951363
85373,116300.00,52199,17356,10,7870,9486,263,264,18,1057,145,16565,398,18710,0.453445494,0.546554506,0.014056654,0.014110102,0.000962052,0.056493854,0.007749866,0.885355425,0.021272047,11630,0.621592731,6.215927312
85373,109060.00,52199,17356,20,7870,9486,263,264,18,1057,145,16565,398,18710,0.453445494,0.546554506,0.014056654,0.014110102,0.000962052,0.056493854,0.007749866,0.885355425,0.021272047,5453,0.291448423,5.828968466
85374,11357780.00,51935,47146,20,22311,24835,1019,2349,151,8632,541,40456,4106,57254,0.473232088,0.526767912,0.017797883,0.041027701,0.00263737,0.150766759,0.009449121,0.706605652,0.071715513,567889,9.918765501,198.37531
85374,10744500.00,51935,47146,10,22311,24835,1019,2349,151,8632,541,40456,4106,57254,0.473232088,0.526767912,0.017797883,0.041027701,0.00263737,0.150766759,0.009449121,0.706605652,0.071715513,1074450,18.7663744,187.663744
85374,7931595.00,51935,47146,5,22311,24835,1019,2349,151,8632,541,40456,4106,57254,0.473232088,0.526767912,0.017797883,0.041027701,0.00263737,0.150766759,0.009449121,0.706605652,0.071715513,1586319,27.70669298,138.5334649
85374,3592200.00,51935,47146,30,22311,24835,1019,2349,151,8632,541,40456,4106,57254,0.473232088,0.526767912,0.017797883,0.041027701,0.00263737,0.150766759,0.009449121,0.706605652,0.071715513,119740,2.091382262,62.74146785
85375,4223420.00,48216,27703,20,12245,15458,241,351,37,525,116,27028,139,28437,0.442009891,0.557990109,0.008474874,0.012343074,0.001301122,0.018461863,0.004079193,0.950451876,0.004887998,211171,7.425923972,148.5184794
85375,3891640.00,48216,27703,10,12245,15458,241,351,37,525,116,27028,139,28437,0.442009891,0.557990109,0.008474874,0.012343074,0.001301122,0.018461863,0.004079193,0.950451876,0.004887998,389164,13.68512853,136.8512853
85375,2214445.00,48216,27703,5,12245,15458,241,351,37,525,116,27028,139,28437,0.442009891,0.557990109,0.008474874,0.012343074,0.001301122,0.018461863,0.004079193,0.950451876,0.004887998,442889,15.57439252,77.87196258
85375,1271100.00,48216,27703,30,12245,15458,241,351,37,525,116,27028,139,28437,0.442009891,0.557990109,0.008474874,0.012343074,0.001301122,0.018461863,0.004079193,0.950451876,0.004887998,42370,1.489960263,44.69880789
85377,307480.00,95129,3051,20,1486,1565,72,27,1,91,26,2944,30,3191,0.487053425,0.512946575,0.02256346,0.008461297,0.000313381,0.028517706,0.008147916,0.922594798,0.009401442,15374,4.817925415,96.3585083
85377,194040.00,95129,3051,10,1486,1565,72,27,1,91,26,2944,30,3191,0.487053425,0.512946575,0.02256346,0.008461297,0.000313381,0.028517706,0.008147916,0.922594798,0.009401442,19404,6.080852397,60.80852397
85377,133850.00,95129,3051,5,1486,1565,72,27,1,91,26,2944,30,3191,0.487053425,0.512946575,0.02256346,0.008461297,0.000313381,0.028517706,0.008147916,0.922594798,0.009401442,26770,8.38921968,41.9460984
85377,113400.00,95129,3051,30,1486,1565,72,27,1,91,26,2944,30,3191,0.487053425,0.512946575,0.02256346,0.008461297,0.000313381,0.028517706,0.008147916,0.922594798,0.009401442,3780,1.184581636,35.53744908
85378,2794740.00,0,0,20,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,139737,#DIV/0!,#DIV/0!
85378,2114620.00,0,0,10,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,211462,#DIV/0!,#DIV/0!
85378,1705505.00,0,0,5,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,341101,#DIV/0!,#DIV/0!
85378,649500.00,0,0,30,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,21650,#DIV/0!,#DIV/0!
85379,4365640.00,72871,39732,20,19459,20273,2164,3164,233,7997,673,32136,3557,49924,0.489756368,0.510243632,0.043345886,0.063376332,0.004667094,0.160183479,0.01348049,0.643698422,0.071248297,218282,4.372285875,87.44571749
85379,4173950.00,72871,39732,10,19459,20273,2164,3164,233,7997,673,32136,3557,49924,0.489756368,0.510243632,0.043345886,0.063376332,0.004667094,0.160183479,0.01348049,0.643698422,0.071248297,417395,8.360608124,83.60608124
85379,2746655.00,72871,39732,5,19459,20273,2164,3164,233,7997,673,32136,3557,49924,0.489756368,0.510243632,0.043345886,0.063376332,0.004667094,0.160183479,0.01348049,0.643698422,0.071248297,549331,11.00334508,55.01672542
85379,1309440.00,72871,39732,30,19459,20273,2164,3164,233,7997,673,32136,3557,49924,0.489756368,0.510243632,0.043345886,0.063376332,0.004667094,0.160183479,0.01348049,0.643698422,0.071248297,43648,0.874288919,26.22866757
85381,8901300.00,77874,24249,20,11576,12673,1116,937,91,3525,319,21284,1243,28515,0.477380511,0.522619489,0.039137296,0.032859898,0.003191303,0.123619148,0.011187095,0.746414168,0.043591092,445065,15.608101,312.16202
85381,7677920.00,77874,24249,10,11576,12673,1116,937,91,3525,319,21284,1243,28515,0.477380511,0.522619489,0.039137296,0.032859898,0.003191303,0.123619148,0.011187095,0.746414168,0.043591092,767792,26.92589865,269.2589865
85381,5281710.00,77874,24249,5,11576,12673,1116,937,91,3525,319,21284,1243,28515,0.477380511,0.522619489,0.039137296,0.032859898,0.003191303,0.123619148,0.011187095,0.746414168,0.043591092,1056342,37.04513414,185.2256707
85381,2576760.00,77874,24249,30,11576,12673,1116,937,91,3525,319,21284,1243,28515,0.477380511,0.522619489,0.039137296,0.032859898,0.003191303,0.123619148,0.011187095,0.746414168,0.043591092,85892,3.012169034,90.36507102
85382,15293280.00,66141,40454,20,18991,21463,1630,1328,132,4512,497,36450,1605,46154,0.469446779,0.530553221,0.035316549,0.028773237,0.00285999,0.097759674,0.010768297,0.789747368,0.034774884,764664,16.56766477,331.3532955
85382,9979890.00,66141,40454,10,18991,21463,1630,1328,132,4512,497,36450,1605,46154,0.469446779,0.530553221,0.035316549,0.028773237,0.00285999,0.097759674,0.010768297,0.789747368,0.034774884,997989,21.62302292,216.2302292
85382,5981080.00,66141,40454,5,18991,21463,1630,1328,132,4512,497,36450,1605,46154,0.469446779,0.530553221,0.035316549,0.028773237,0.00285999,0.097759674,0.010768297,0.789747368,0.034774884,1196216,25.91792694,129.5896347
85382,3978300.00,66141,40454,30,18991,21463,1630,1328,132,4512,497,36450,1605,46154,0.469446779,0.530553221,0.035316549,0.028773237,0.00285999,0.097759674,0.010768297,0.789747368,0.034774884,132610,2.873207089,86.19621268
85383,4776020.00,110158,37182,20,18465,18717,2273,1090,101,3538,332,33255,1216,41805,0.496611264,0.503388736,0.054371487,0.026073436,0.002415979,0.084631025,0.007941634,0.79547901,0.02908743,238801,5.712259299,114.245186
85383,2843930.00,110158,37182,10,18465,18717,2273,1090,101,3538,332,33255,1216,41805,0.496611264,0.503388736,0.054371487,0.026073436,0.002415979,0.084631025,0.007941634,0.79547901,0.02908743,284393,6.802846549,68.02846549
85383,1751100.00,110158,37182,30,18465,18717,2273,1090,101,3538,332,33255,1216,41805,0.496611264,0.503388736,0.054371487,0.026073436,0.002415979,0.084631025,0.007941634,0.79547901,0.02908743,58370,1.396244468,41.88733405
85383,1727960.00,110158,37182,5,18465,18717,2273,1090,101,3538,332,33255,1216,41805,0.496611264,0.503388736,0.054371487,0.026073436,0.002415979,0.084631025,0.007941634,0.79547901,0.02908743,345592,8.266762349,41.33381175
85388,1669680.00,76232,23490,20,11557,11933,1059,1779,135,4259,384,19542,1675,28833,0.491996594,0.508003406,0.036728748,0.061700135,0.004682135,0.14771269,0.013318073,0.677765061,0.058093157,83484,2.895432317,57.90864634
85388,1632560.00,76232,23490,10,11557,11933,1059,1779,135,4259,384,19542,1675,28833,0.491996594,0.508003406,0.036728748,0.061700135,0.004682135,0.14771269,0.013318073,0.677765061,0.058093157,163256,5.662123262,56.62123262
85388,1122360.00,76232,23490,5,11557,11933,1059,1779,135,4259,384,19542,1675,28833,0.491996594,0.508003406,0.036728748,0.061700135,0.004682135,0.14771269,0.013318073,0.677765061,0.058093157,224472,7.785246072,38.92623036
85388,431250.00,76232,23490,30,11557,11933,1059,1779,135,4259,384,19542,1675,28833,0.491996594,0.508003406,0.036728748,0.061700135,0.004682135,0.14771269,0.013318073,0.677765061,0.058093157,14375,0.498560677,14.95682031
85390,2008460.00,43738,8621,20,4152,4469,66,49,7,1236,164,7856,630,10008,0.481614662,0.518385338,0.006594724,0.004896083,0.00069944,0.123501199,0.01638689,0.784972022,0.06294964,100423,10.03427258,200.6854516
85390,1970730.00,43738,8621,10,4152,4469,66,49,7,1236,164,7856,630,10008,0.481614662,0.518385338,0.006594724,0.004896083,0.00069944,0.123501199,0.01638689,0.784972022,0.06294964,197073,19.69154676,196.9154676
85390,1453590.00,43738,8621,5,4152,4469,66,49,7,1236,164,7856,630,10008,0.481614662,0.518385338,0.006594724,0.004896083,0.00069944,0.123501199,0.01638689,0.784972022,0.06294964,290718,29.04856115,145.2428058
85390,474540.00,43738,8621,30,4152,4469,66,49,7,1236,164,7856,630,10008,0.481614662,0.518385338,0.006594724,0.004896083,0.00069944,0.123501199,0.01638689,0.784972022,0.06294964,15818,1.580535572,47.41606715
85392,1006040.00,64943,35310,20,17319,17991,2063,3857,209,13405,813,24106,6105,50558,0.490484282,0.509515718,0.04080462,0.076288619,0.004133866,0.265141026,0.016080541,0.476798924,0.120752403,50302,0.994936509,19.89873017
85392,943440.00,64943,35310,10,17319,17991,2063,3857,209,13405,813,24106,6105,50558,0.490484282,0.509515718,0.04080462,0.076288619,0.004133866,0.265141026,0.016080541,0.476798924,0.120752403,94344,1.866054828,18.66054828
85392,678645.00,64943,35310,5,17319,17991,2063,3857,209,13405,813,24106,6105,50558,0.490484282,0.509515718,0.04080462,0.076288619,0.004133866,0.265141026,0.016080541,0.476798924,0.120752403,135729,2.684619645,13.42309822
85392,313080.00,64943,35310,30,17319,17991,2063,3857,209,13405,813,24106,6105,50558,0.490484282,0.509515718,0.04080462,0.076288619,0.004133866,0.265141026,0.016080541,0.476798924,0.120752403,10436,0.206416393,6.192491792
85395,2240060.00,85740,25922,20,10955,14967,1911,1808,93,5062,510,20108,2323,31815,0.422613996,0.577386004,0.060066007,0.05682854,0.002923149,0.159107339,0.016030174,0.632028917,0.073015873,112003,3.52044633,70.40892661
85395,1732530.00,85740,25922,10,10955,14967,1911,1808,93,5062,510,20108,2323,31815,0.422613996,0.577386004,0.060066007,0.05682854,0.002923149,0.159107339,0.016030174,0.632028917,0.073015873,173253,5.44563885,54.4563885
85395,811670.00,85740,25922,5,10955,14967,1911,1808,93,5062,510,20108,2323,31815,0.422613996,0.577386004,0.060066007,0.05682854,0.002923149,0.159107339,0.016030174,0.632028917,0.073015873,162334,5.102435958,25.51217979
85395,562650.00,85740,25922,30,10955,14967,1911,1808,93,5062,510,20108,2323,31815,0.422613996,0.577386004,0.060066007,0.05682854,0.002923149,0.159107339,0.016030174,0.632028917,0.073015873,18755,0.589501807,17.68505422
85396,654220.00,78920,12163,20,6085,6078,389,604,49,2637,195,10127,1279,15280,0.500287758,0.499712242,0.025458115,0.039528796,0.003206806,0.172578534,0.01276178,0.66276178,0.083704188,32711,2.140772251,42.81544503
85396,627950.00,78920,12163,10,6085,6078,389,604,49,2637,195,10127,1279,15280,0.500287758,0.499712242,0.025458115,0.039528796,0.003206806,0.172578534,0.01276178,0.66276178,0.083704188,62795,4.109620419,41.09620419
85396,474230.00,78920,12163,5,6085,6078,389,604,49,2637,195,10127,1279,15280,0.500287758,0.499712242,0.025458115,0.039528796,0.003206806,0.172578534,0.01276178,0.66276178,0.083704188,94846,6.207198953,31.03599476
85396,314460.00,78920,12163,30,6085,6078,389,604,49,2637,195,10127,1279,15280,0.500287758,0.499712242,0.025458115,0.039528796,0.003206806,0.172578534,0.01276178,0.66276178,0.083704188,10482,0.685994764,20.57984293
85501,1766720.00,41485,13345,20,6741,6604,157,148,27,4226,771,11368,1287,17984,0.505133009,0.494866991,0.008729982,0.008229537,0.001501335,0.234986655,0.042871441,0.632117438,0.071563612,88336,4.911921708,98.23843416
85501,1695780.00,41485,13345,5,6741,6604,157,148,27,4226,771,11368,1287,17984,0.505133009,0.494866991,0.008729982,0.008229537,0.001501335,0.234986655,0.042871441,0.632117438,0.071563612,339156,18.85876335,94.29381673
85501,1648800.00,41485,13345,10,6741,6604,157,148,27,4226,771,11368,1287,17984,0.505133009,0.494866991,0.008729982,0.008229537,0.001501335,0.234986655,0.042871441,0.632117438,0.071563612,164880,9.168149466,91.68149466
85501,573480.00,41485,13345,30,6741,6604,157,148,27,4226,771,11368,1287,17984,0.505133009,0.494866991,0.008729982,0.008229537,0.001501335,0.234986655,0.042871441,0.632117438,0.071563612,19116,1.06294484,31.8883452
85532,544930.00,0,0,10,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,54493,#DIV/0!,#DIV/0!
85532,522140.00,0,0,20,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,26107,#DIV/0!,#DIV/0!
85532,512995.00,0,0,5,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,102599,#DIV/0!,#DIV/0!
85532,199650.00,0,0,30,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,6655,#DIV/0!,#DIV/0!
85533,1160120.00,46397,2943,10,1499,1444,16,44,3,1699,121,2312,578,4773,0.509344207,0.490655793,0.003352189,0.009218521,0.000628536,0.355960612,0.025350932,0.484391368,0.121097842,116012,24.30588728,243.0588728
85533,1033060.00,46397,2943,20,1499,1444,16,44,3,1699,121,2312,578,4773,0.509344207,0.490655793,0.003352189,0.009218521,0.000628536,0.355960612,0.025350932,0.484391368,0.121097842,51653,10.82191494,216.4382988
85533,787770.00,46397,2943,5,1499,1444,16,44,3,1699,121,2312,578,4773,0.509344207,0.490655793,0.003352189,0.009218521,0.000628536,0.355960612,0.025350932,0.484391368,0.121097842,157554,33.00942803,165.0471402
85533,305880.00,46397,2943,30,1499,1444,16,44,3,1699,121,2312,578,4773,0.509344207,0.490655793,0.003352189,0.009218521,0.000628536,0.355960612,0.025350932,0.484391368,0.121097842,10196,2.136182694,64.08548083
85534,1492700.00,45266,2588,10,1338,1250,8,14,1,760,53,2321,246,3403,0.517001546,0.482998454,0.002350867,0.004114017,0.000293858,0.223332354,0.015574493,0.682045254,0.072289157,149270,43.86423744,438.6423744
85534,989970.00,45266,2588,5,1338,1250,8,14,1,760,53,2321,246,3403,0.517001546,0.482998454,0.002350867,0.004114017,0.000293858,0.223332354,0.015574493,0.682045254,0.072289157,197994,58.18219218,290.9109609
85534,708360.00,45266,2588,20,1338,1250,8,14,1,760,53,2321,246,3403,0.517001546,0.482998454,0.002350867,0.004114017,0.000293858,0.223332354,0.015574493,0.682045254,0.072289157,35418,10.4078754,208.1575081
85534,298800.00,45266,2588,30,1338,1250,8,14,1,760,53,2321,246,3403,0.517001546,0.482998454,0.002350867,0.004114017,0.000293858,0.223332354,0.015574493,0.682045254,0.072289157,9960,2.926829268,87.80487805
85536,1435.00,57917,408,5,214,194,2,4,1,40,34,374,11,466,0.524509804,0.475490196,0.004291845,0.008583691,0.002145923,0.08583691,0.072961373,0.802575107,0.02360515,287,0.615879828,3.079399142
85536,560.00,57917,408,10,214,194,2,4,1,40,34,374,11,466,0.524509804,0.475490196,0.004291845,0.008583691,0.002145923,0.08583691,0.072961373,0.802575107,0.02360515,56,0.120171674,1.201716738
85536,240.00,57917,408,20,214,194,2,4,1,40,34,374,11,466,0.524509804,0.475490196,0.004291845,0.008583691,0.002145923,0.08583691,0.072961373,0.802575107,0.02360515,12,0.025751073,0.515021459
85539,2187300.00,44589,4520,20,2226,2294,19,41,2,1974,134,3696,744,6610,0.492477876,0.507522124,0.002874433,0.006202723,0.000302572,0.298638427,0.020272315,0.559152799,0.112556732,109365,16.54538578,330.9077156
85539,1685230.00,44589,4520,10,2226,2294,19,41,2,1974,134,3696,744,6610,0.492477876,0.507522124,0.002874433,0.006202723,0.000302572,0.298638427,0.020272315,0.559152799,0.112556732,168523,25.49515885,254.9515885
85539,1416270.00,44589,4520,5,2226,2294,19,41,2,1974,134,3696,744,6610,0.492477876,0.507522124,0.002874433,0.006202723,0.000302572,0.298638427,0.020272315,0.559152799,0.112556732,283254,42.85234493,214.2617247
85539,611040.00,44589,4520,30,2226,2294,19,41,2,1974,134,3696,744,6610,0.492477876,0.507522124,0.002874433,0.006202723,0.000302572,0.298638427,0.020272315,0.559152799,0.112556732,20368,3.081391831,92.44175492
85540,394560.00,72500,2874,10,1545,1329,44,55,4,1565,116,2142,654,4580,0.537578288,0.462421712,0.009606987,0.012008734,0.000873362,0.341703057,0.025327511,0.46768559,0.14279476,39456,8.614847162,86.14847162
85540,361720.00,72500,2874,20,1545,1329,44,55,4,1565,116,2142,654,4580,0.537578288,0.462421712,0.009606987,0.012008734,0.000873362,0.341703057,0.025327511,0.46768559,0.14279476,18086,3.948908297,78.97816594
85540,258725.00,72500,2874,5,1545,1329,44,55,4,1565,116,2142,654,4580,0.537578288,0.462421712,0.009606987,0.012008734,0.000873362,0.341703057,0.025327511,0.46768559,0.14279476,51745,11.29803493,56.49017467
85540,109500.00,72500,2874,30,1545,1329,44,55,4,1565,116,2142,654,4580,0.537578288,0.462421712,0.009606987,0.012008734,0.000873362,0.341703057,0.025327511,0.46768559,0.14279476,3650,0.796943231,23.90829694
85541,2567100.00,42849,21877,5,10695,11182,164,131,40,1978,634,20564,748,24259,0.488869589,0.511130411,0.006760378,0.005400058,0.001648873,0.081536749,0.02613463,0.847685395,0.030833917,513420,21.16410404,105.8205202
85541,2545470.00,42849,21877,10,10695,11182,164,131,40,1978,634,20564,748,24259,0.488869589,0.511130411,0.006760378,0.005400058,0.001648873,0.081536749,0.02613463,0.847685395,0.030833917,254547,10.49288924,104.9288924
85541,2326800.00,42849,21877,20,10695,11182,164,131,40,1978,634,20564,748,24259,0.488869589,0.511130411,0.006760378,0.005400058,0.001648873,0.081536749,0.02613463,0.847685395,0.030833917,116340,4.795745909,95.91491817
85541,831660.00,42849,21877,30,10695,11182,164,131,40,1978,634,20564,748,24259,0.488869589,0.511130411,0.006760378,0.005400058,0.001648873,0.081536749,0.02613463,0.847685395,0.030833917,27722,1.142751144,34.28253432
85543,475890.00,41831,3822,10,1924,1898,15,45,18,828,111,3426,332,4775,0.503401361,0.496598639,0.003141361,0.009424084,0.003769634,0.173403141,0.023246073,0.717486911,0.069528796,47589,9.966282723,99.66282723
85543,416810.00,41831,3822,5,1924,1898,15,45,18,828,111,3426,332,4775,0.503401361,0.496598639,0.003141361,0.009424084,0.003769634,0.173403141,0.023246073,0.717486911,0.069528796,83362,17.45801047,87.29005236
85543,295260.00,41831,3822,20,1924,1898,15,45,18,828,111,3426,332,4775,0.503401361,0.496598639,0.003141361,0.009424084,0.003769634,0.173403141,0.023246073,0.717486911,0.069528796,14763,3.091727749,61.83455497
85543,81390.00,41831,3822,30,1924,1898,15,45,18,828,111,3426,332,4775,0.503401361,0.496598639,0.003141361,0.009424084,0.003769634,0.173403141,0.023246073,0.717486911,0.069528796,2713,0.568167539,17.04502618
85544,766300.00,54303,2949,20,1479,1470,18,6,10,85,39,2897,13,3068,0.501525941,0.498474059,0.005867014,0.001955671,0.003259452,0.027705346,0.012711864,0.944263364,0.004237288,38315,12.48859192,249.7718383
85544,470390.00,54303,2949,10,1479,1470,18,6,10,85,39,2897,13,3068,0.501525941,0.498474059,0.005867014,0.001955671,0.003259452,0.027705346,0.012711864,0.944263364,0.004237288,47039,15.3321382,153.321382
85544,299935.00,54303,2949,5,1479,1470,18,6,10,85,39,2897,13,3068,0.501525941,0.498474059,0.005867014,0.001955671,0.003259452,0.027705346,0.012711864,0.944263364,0.004237288,59987,19.55247718,97.76238592
85544,142800.00,54303,2949,30,1479,1470,18,6,10,85,39,2897,13,3068,0.501525941,0.498474059,0.005867014,0.001955671,0.003259452,0.027705346,0.012711864,0.944263364,0.004237288,4760,1.551499348,46.54498044
85545,42070.00,27361,583,10,295,288,2,2,2,23,23,568,7,627,0.506003431,0.493996569,0.003189793,0.003189793,0.003189793,0.036682616,0.036682616,0.905901116,0.011164274,4207,6.709728868,67.09728868
85545,39705.00,27361,583,5,295,288,2,2,2,23,23,568,7,627,0.506003431,0.493996569,0.003189793,0.003189793,0.003189793,0.036682616,0.036682616,0.905901116,0.011164274,7941,12.66507177,63.32535885
85545,20500.00,27361,583,20,295,288,2,2,2,23,23,568,7,627,0.506003431,0.493996569,0.003189793,0.003189793,0.003189793,0.036682616,0.036682616,0.905901116,0.011164274,1025,1.63476874,32.6953748
85545,15000.00,27361,583,30,295,288,2,2,2,23,23,568,7,627,0.506003431,0.493996569,0.003189793,0.003189793,0.003189793,0.036682616,0.036682616,0.905901116,0.011164274,500,0.797448166,23.92344498
85546,4527900.00,49372,19677,10,10850,8827,196,586,56,8019,605,16355,2558,28375,0.551405194,0.448594806,0.006907489,0.020651982,0.001973568,0.28260793,0.021321586,0.576387665,0.09014978,452790,15.95735683,159.5735683
85546,4020810.00,49372,19677,5,10850,8827,196,586,56,8019,605,16355,2558,28375,0.551405194,0.448594806,0.006907489,0.020651982,0.001973568,0.28260793,0.021321586,0.576387665,0.09014978,804162,28.34051101,141.7025551
85546,3542620.00,49372,19677,20,10850,8827,196,586,56,8019,605,16355,2558,28375,0.551405194,0.448594806,0.006907489,0.020651982,0.001973568,0.28260793,0.021321586,0.576387665,0.09014978,177131,6.242502203,124.8500441
85546,911640.00,49372,19677,30,10850,8827,196,586,56,8019,605,16355,2558,28375,0.551405194,0.448594806,0.006907489,0.020651982,0.001973568,0.28260793,0.021321586,0.576387665,0.09014978,30388,1.070942731,32.12828194
