,Zip1,Similiarity1,Prediction1,Zip2,Similiarity2,Prediction2,Zip3,Similiarity3,Prediction3,Zip4,Similiarity4,Prediction4,Zip5,Similiarity5,Prediction5,Zip6,Similiarity6,Prediction6
85630,78072,0.9665594527878124,403099.75247524754,79843.0,0.9999679347203536,21044.386422976502,77482.0,0.9999999082333255,100909.49868073878,79040,0.9999997487886295,21845.285149632975,76665,0.9999851930134879,55183.618174239265,76365,0.9999999999851581,12158.77133105802
85631,78072,0.9905914681268297,619986.7574257426,77485.0,0.9999849195084299,50302.82455766361,76457.0,0.9999998361191422,45648.866406630914,75969,0.9999999186615978,34934.245840042946,77984,0.9999955019018751,201093.12089023774,78151,0.9999999994246276,26755.395683453236
85632,78072,0.9530392868041352,126531.31188118813,76681.0,0.9999932292004386,4491.12426035503,77853.0,0.9999965897211179,5897.4358974358975,76637,0.9999868824293484,6757.392686804451,76649,0.9996104204520321,14075.606276747503,76071,0.9999999999848501,1119.193905136397
85634,79906,0.9871048122582317,11254.829268292682,75789.0,0.9999406378275623,23923.74350086655,75103.0,0.9999999968474726,137384.8786425145,78069,0.999999903274408,54553.96663261832,78595,0.9999983250650738,5062.401263823065,79241,0.9999999999934089,35459.63114754098
85635,75208,0.9790291426799358,178085.3979896767,77503.0,0.9999851359276732,535983.2333498911,77073.0,0.9999999993841683,179014.24497428705,76018,0.9999999999867064,596703.6828367711,79915,0.9999999625997213,76201.72646117567,75009,0.9999999999999948,92227.52675949606
85637,78072,0.9873058133229887,218887.50000000003,76578.0,0.9999773430115907,21236.990154711675,79508.0,0.9999968577134822,7486.813970064149,78205,0.9998989223949855,76938.52065321806,76453,0.9999194995819757,19351.5106853353,78375,0.9999999999392916,30085.106382978724
85638,78072,0.9651657802054412,331915.4702970297,79843.0,0.9999844087793454,17328.11140121845,76225.0,0.999999819045242,28245.39692121944,75479,0.9999995636282181,17136.094674556214,75630,0.9999346619782732,9563.561215370868,76701,0.999999999867398,87067.07764952781
85641,75219,0.9823110745784435,193664.77209262364,77505.0,0.9999791192401181,619400.0061906727,75230.0,0.9999999986347011,122127.35729079612,75048,0.9999999964296831,147350.4524232533,75189,0.9999999664527507,141033.19640062598,77578,0.9999999999999631,355612.9587894398
85643,79906,0.9770573696420802,14468.487804878048,78593.0,0.999930117849286,9298.184494602552,76052.0,0.9999999986215753,27755.42615140286,75021,0.9999999762409176,83298.71323529411,77957,0.9999994521119168,304670.3437720744,79830,0.9999999999927898,121652.49935913867
85645,78072,0.9699502833023583,372592.2029702971,77983.0,0.9999526530931488,42779.66822628668,76252.0,0.9999997063533232,37505.72082379863,79096,0.9999999448659098,36064.5450470641,76471,0.9999877119344478,9824.175824175825,79227,0.9999999999452743,29205.639614855572
85648,75236,0.9793380239112431,112669.61492827095,75235.0,0.9999949095966579,164767.77695009045,78750.0,0.9999999993023047,350504.2200403147,77523,0.9999999975889441,603466.6666666667,75146,0.9999999528171222,231536.88846940378,77047,0.9999999999996462,246133.99523971436
85650,79512,0.9789596182262577,254787.10003794104,76426.0,0.9999574182965105,240962.98080783745,76645.0,0.9999999894302238,467284.4516560084,76207,0.9999999933725107,193976.23233246605,75156,0.9999994703110042,64510.94147582697,77026,0.9999999999999568,50621.51848765297
85653,75219,0.9785515360284833,123828.60763844139,78559.0,0.9999787716104194,61295.4129899038,78408.0,0.9999999983796487,554836.724575599,76103,0.9999999999205382,75080.22865074148,78064,0.9999998824176204,649634.3010146561,75773,0.9999999999998638,109772.76243521312
85658,79906,0.9824048964705817,18760.39024390244,77611.0,0.9999804566017704,346411.5135135135,79567.0,0.9999999838206327,142764.00341199886,78669,0.9999996562471091,51982.77362637362,75862,0.9999990704923831,91037.83331643516,77954,0.9999999999998475,329006.0664164491
85701,77951,0.9878263170851072,30807.187955318113,75459.0,0.9999971272341571,48728.25043211062,76305.0,0.9999999845726784,19834.89681050657,76155,0.9999994294767557,28933.57912648894,76537,0.9999968940739412,332993.2940459256,76457,0.9999999999999847,64883.00828863969
85704,78414,0.9721007579411854,342387.2805988055,75662.0,0.9999141024790906,726569.9661655581,76180.0,0.9999999999511641,457066.77889240073,78006,0.9999999989845443,801868.9173420796,78628,0.9999998554506973,547620.1685245037,75042,0.9999999999999651,480674.42933340074
85705,77081,0.9846051522589241,387095.7663221835,78586.0,0.9999391250959262,212562.34800128374,78228.0,0.9999999990507096,758168.9214538808,78043,0.9999999998878956,307907.4996648943,77089,0.9999999767039435,422137.21892256016,75407,0.9999999999999999,467641.84028838517
85706,77081,0.9902295222562355,388687.0584398377,79938.0,0.9999111459718016,141586.6790558416,75216.0,0.9999999973474236,324070.13517345686,75216,0.9999999994804057,324070.13517345686,77015,0.9999999953414168,749948.40109679,77535,0.9999999999999536,784826.0606613178
85708,78072,0.9878303751320693,698006.0643564357,76633.0,0.9999457118328878,29565.89038533483,76351.0,0.9999998736225199,31634.106853750673,76936,0.9999999755342736,48280.58936579116,79906,0.9999813770165008,7352.780487804878,78011,0.9999999999608623,199346.5763546798
85710,78744,0.9881611849659027,721467.4760488933,75149.0,0.999989121846386,710895.5965374482,77840.0,0.999999999873557,198135.9073617884,78251,0.9999999988992389,1347525.2383718942,79907,0.9999999432009212,91854.96682553033,78133,0.9999999999999851,1079503.7694013303
85711,77090,0.9851774940656761,238643.53249393913,77845.0,0.9999332439780855,442192.99553031323,77450.0,0.9999999972869575,245541.2563144002,77065,0.9999999998243334,662852.002833591,79925,0.9999999859145232,399359.50830059557,78239,0.9999999999999996,301517.2646530152
85712,77090,0.9862649531748477,201066.44639086572,75701.0,0.9999870455903568,644937.243376534,77076.0,0.9999999995727717,228314.77919417256,78229,0.9999999988012043,186865.30397674564,77351,0.9999999603588632,614339.2993764873,76548,0.9999999999999698,502263.2471701301
85713,78744,0.9839566825068746,591773.3956888007,78582.0,0.9999518660599934,289159.15838101495,75227.0,0.9999999995141359,134133.98782133343,77075,0.9999999999606617,342736.69871059514,78155,0.9999999909446431,945703.1409972825,76708,0.9999999999999848,447309.3777614138
85714,75236,0.9648007317583165,87106.568870672,76308.0,0.9999802447125121,110837.27338463922,78729.0,0.9999999991932009,127380.03839097642,76541,0.9999999964749403,255342.67902639997,75801,0.9999998059394171,390606.35286583414,75831,0.9999999999900058,336794.1872607031
85715,75219,0.967679153330061,128817.98341710703,76302.0,0.9999953063544673,299292.25500910747,77058.0,0.9999999994511215,381781.2346271522,77058,0.999999994944133,381781.2346271522,75156,0.9999997607398761,72736.76844783715,77520,0.9999999999995294,355677.31781762687
85716,77014,0.9697339752352371,71454.22485935794,78102.0,0.9999890471866241,449110.77562133485,75701.0,0.9999999990855197,604093.8697098291,75087,0.9999999987238827,438189.1875566294,76107,0.9999999544478995,320749.4785785453,79045,0.9999999999999618,526221.1003881254
85718,75219,0.9687995763789906,198231.44735146282,76302.0,0.9999817826364881,460565.6393442623,78729.0,0.9999999998086782,227831.81694638854,75219,0.9999999945605591,198231.44735146282,77356,0.9999999423965231,455740.24644622987,75104,0.999999999999843,265010.0107066381
85719,77081,0.9496913271545591,331540.12923214905,79912.0,0.989544104209487,122329.34116980247,75149.0,0.9999999990371401,601226.2057099844,75023,0.9999999995885638,254321.18818473458,76706,0.9999997241303434,890681.25,78238,0.999999999999999,918798.1442687748
85730,77090,0.9881164281279592,236248.0839915539,78552.0,0.9999351089898519,173523.46683354196,79072.0,0.9999999985210548,858863.5431808863,77023,0.9999999994730912,242314.04234436344,75081,0.9999999806873867,460151.4423076923,77355,0.9999999999999752,686480.6662755307
85735,79512,0.9763957542636453,186983.02769697734,78073.0,0.9999913183172318,141411.58701046498,77547.0,0.9999999996510905,75012.34494393173,75862,0.9999999925233816,94659.57619385583,75835,0.9999994712886859,180032.16770413768,79501,0.9999999999994991,162734.6400811085
85736,78072,0.940864129653976,833206.1881188119,75925.0,0.9995908302550782,121932.1785801415,78160.0,0.9999999950686126,289780.06329113926,79731,0.9999999882085706,94413.65638766519,77360,0.9999961100488842,51513.61132966168,78935,0.9999999999174649,80981.51093439363
85737,75219,0.9671882947440111,160724.32444043478,77591.0,0.9999924833216224,85562.3641014709,77510.0,0.9999999997828352,291816.7168674699,77054,0.9999999459933657,183312.52165030868,78382,0.9999999381944188,549503.1527139341,75232,0.9999999999999207,257617.985283584
85739,75219,0.9641264375734422,139445.8822013146,75474.0,0.9999873026953929,229651.20622050908,76065.0,0.9999999977134798,270717.8268350296,77578,0.9999999947546623,256054.6361880232,78633,0.9999964461146379,45574.230598131595,76306,0.9999999999990165,174780.5086429565
85741,77014,0.9818570101489527,80668.8684262084,77539.0,0.9999951434625256,575738.4256108151,79764.0,0.9999999989828506,1229459.7059488802,78363,0.9999999993859658,935941.9834462504,79720,0.9999999881205082,1282258.5861883,78238,0.9999999999998547,679848.3458498024
85742,75236,0.9776279712336791,159393.808650631,77587.0,0.9999754758128151,420244.70741376246,76086.0,0.9999999989248558,811242.3557886244,75503,0.9999999988557251,414434.4420435252,77062,0.9999999896588704,158481.0743708385,77043,0.9999999999994205,211144.33779704312
85743,75236,0.9781975282226143,175316.57857836265,78410.0,0.9999236880861705,837563.0523867537,75771.0,0.9999999990358469,343497.4855299364,76548,0.9999999987689643,446550.241594864,77016,0.99999997214584,95105.17957901138,77642,0.99999999999989,264899.12215214316
85745,77090,0.9760233444776286,229896.5159928052,77340.0,0.9998296482838236,454471.1622073579,78801.0,0.9999999997920361,885885.6404585666,75703,0.9999999997873531,521792.24576685915,78232,0.9999999712011616,596480.9546959584,76006,0.9999999999998193,405148.10395975754
85746,77076,0.985548850219479,301358.4737081721,78240.0,0.9998980602318341,439544.04023571045,77320.0,0.9999999999824419,270900.70787776844,77520,0.9999999996840789,914369.5631438383,77901,0.9999999873722435,743206.0335298453,78570,0.9999999999997775,96099.13483796296
85747,75219,0.9807526248909778,189286.80242299265,75137.0,0.999972507329637,414970.7230142566,77568.0,0.9999999987405498,248845.9335038363,75235,0.9999999997099576,217559.05342130468,75189,0.9999999724192,137845.01173708923,78642,0.9999999999999959,828511.3285830251
85748,75219,0.9827172950498659,133807.35919577265,79549.0,0.9999769295353069,147069.9002217295,77523.0,0.9999999955076369,563271.5669755687,76310,0.9999999581378795,72978.8177200903,77069,0.9999998351668362,305348.01239170966,75208,0.9999999999996955,94028.70823145885
85749,79512,0.9704469323485502,321867.3453901606,76692.0,0.9999844614876416,235374.32164129717,76520.0,0.9999999981447073,331157.64401772525,78734,0.9999999732292628,231786.71883345797,78133,0.9999998367975315,367490.23598352866,77053,1.0,133651.3979540605
85750,75219,0.9738185815815458,182719.8479185462,75601.0,0.99999789771005,447925.9717964439,77031.0,0.9999999981530179,232790.56060270328,75022,0.9999999923642581,281145.2588832487,78624,0.9999998255220267,406017.25688200304,79714,0.9999999999999941,597290.5444615121
85755,79906,0.9679146897819914,28348.682926829268,75948.0,0.9999832967365218,387731.48915024014,77461.0,0.9999999971197953,262218.65234375,76008,0.9999999771019822,45313.857597649076,75156,0.9999981693187653,68802.86259541984,78070,0.9999999999999979,282261.2732180731
85756,77090,0.9856973864905743,247801.88863689682,77055.0,0.9999859605465972,429603.17645490303,77845.0,0.9999999999689447,459162.9125218443,78210,0.9999999995906219,348789.3243564985,76112,0.9999999822020114,243182.74102489866,76031,0.9999999999999883,606645.1246537396
85757,75236,0.9809382224885901,114283.24884047029,77303.0,0.9999947299585606,388361.0662604722,77954.0,0.9999999992840845,593276.501305483,78076,0.9999999998834044,83172.8525980912,77037,0.9999999284718388,267261.8025751073,77859,0.9999999999999962,558663.8171243068
85901,75219,0.9654083873634096,137973.9786054904,79764.0,0.999984726329615,639372.2144311242,79934.0,0.9999999995729071,24045.732415073897,79835,0.9999999936336331,9266.920152091256,78654,0.9999998767203246,354101.24675465166,75647,0.9999999999998688,160650.97519865158
85911,78072,0.9803621270766428,382261.26237623766,75778.0,0.9999847493222123,26825.276286706663,75125.0,0.9999999785367997,46606.43842206543,75846,0.9999991514609814,54234.43478260869,79752,0.9999381836594212,55632.83461382936,75550,0.9999999770509779,10945.107398568018
85920,78072,0.9979722974407317,51512.74752475248,79742.0,0.9999718149083191,17514.17004048583,78938.0,0.9992858065376582,20401.3353115727,78402,0.9997025108216359,61345.58823529412,78402,0.994780661952537,61345.58823529412,76475,0.9999999530601508,1019.8019801980198
85924,78072,0.9952247748990903,444776.73267326737,78940.0,0.9999759692904377,22354.41977377461,75567.0,0.9999999736632296,1541.8994413407822,75792,0.999999615017811,16870.257611241217,77871,0.9999812144081252,35323.98753894081,79843,0.9999999998179224,23220.191470844213
85925,77951,0.9880946733780182,28767.3627974745,75459.0,0.9999935831132037,45501.82446706357,75491.0,0.9999999919188242,26227.417640807653,79014,0.9999999273728566,34392.61956785627,78361,0.999995152642435,74634.31024827328,77871,0.9999999999966521,65352.024922118384
85929,79906,0.9662012910201329,12441.951219512195,78069.0,0.9999477854120028,60308.13755532857,77611.0,0.999999998629184,229741.2312312312,76258,0.9999999592437898,45709.67741935483,76634,0.9999987662708181,275661.43180531973,76861,0.9999999999962014,33611.069277108436
85930,78072,0.9827453704171561,223388.61386138617,78935.0,0.9999773471659437,21711.7296222664,78850.0,0.999998869196281,10260.336906584993,75435,0.9999896064901795,1950.509461426492,77419,0.9998359264697263,43211.133740665304,78548,0.9999996495444411,6194.1448382126355
85933,78072,0.9789111493582192,448444.3069306931,76449.0,0.9999963340269876,54309.84754841368,78701.0,0.9999994144456047,34517.39682539683,79086,0.9999998062564519,22387.209811651333,77871,0.9999779673733535,35615.26479750779,76228,0.9999999981555153,28812.07400194742
85935,78072,0.9861096113297295,827371.4108910891,75974.0,0.9999928790402954,33341.57164869029,76457.0,0.9999999874289233,60918.34470989762,79906,0.999999987589112,8715.512195121952,77360,0.9999970327956023,51152.87175452399,76259,0.9999999999999536,8119.427402862986
85936,77951,0.9895092428870841,26342.884895580377,75756.0,0.9999954570217129,79770.16211779192,79311.0,0.9999999992405428,8752.420470262794,78022,0.9999999778345036,245668.22211852542,78343,0.9999946926664277,113258.3447645176,75702,0.9999999999999687,111233.25079589672
85937,79906,0.9528787511011987,13744.975609756098,78017.0,0.9999028542903715,148832.23612622416,76226.0,0.9999999954569697,31730.658625234653,75789,0.9999999645658986,29216.904412744967,77957,0.999998606607066,289434.97763126914,79225,0.9999999999997372,43685.58139534884
85938,78072,0.9975272125317033,340417.5742574258,77534.0,0.9999839584058522,28618.301731244846,75554.0,0.9999997316704561,14706.925207756232,79322,0.999999959671022,19074.20861442657,77430,0.9999843839773074,17921.014139444174,75681,0.9999999999056179,54935.9286646368
85939,78072,0.9886087521174592,702673.8861386139,75640.0,0.9999900508001106,10075.697211155379,78390.0,0.9999999675474539,43796.42101212238,76272,0.9999999536948747,60412.3590225564,75472,0.9999958325251022,32167.3874332231,76640,0.9999999998672569,19458.451704545452
85940,78072,0.9935343445922108,161873.39108910892,76228.0,0.999998313727411,10400.194741966894,75550.0,0.9999990224446383,4634.844868735083,75936,0.9999922299873607,2306.413301662708,78205,0.9997907677655813,56898.174831892415,79245,0.9999999999730107,11807.863802188893
85941,75219,0.9758697642638801,82788.91609743524,77024.0,0.999937674884534,60768.64864864865,77075.0,0.9999999986968783,81594.41104941953,77372,0.9999999784311185,86316.05538013116,77306,0.9999994658132892,203070.32218632672,76487,0.9999999999189497,95726.62721893493
86001,77090,0.9647923071600973,271115.16774849454,76706.0,0.9994130074132839,840356.25,78217.0,0.9999999976042705,1311303.464189569,78230,0.9999999981911102,675256.1069971621,78412,0.9999999061267538,707149.0390978975,77040,0.9999999999999998,390134.10809355124
86004,77014,0.9878611002004214,83048.83987797028,78665.0,0.9999939399538486,177951.71224706672,75081.0,0.9999999989948137,426348.48524762905,77377,0.9999999985116593,546461.9565808803,77489,0.9999999858823864,376359.58244984504,78934,0.9999999999999998,1976365.8544405259
86011,77090,0.8906842122706985,51242.03096895284,76201.0,0.9925779464280771,69126.35708681076,75948.0,0.9999999502771072,203461.15620341228,76258,0.9999998275107259,54651.6129032258,79401,0.9999251002669044,151983.17107093186,76640,0.9999999998997362,39106.17897727273
86018,78072,0.981978856382569,146536.26237623763,78548.0,0.9999412780859366,4063.174114021572,77990.0,0.99999478523005,38659.72222222222,79046,0.9999857200130943,49132.78301886792,78205,0.9993521753221573,51507.20461095101,77660,0.9999999918570135,20859.51776649746
86020,78072,0.9823745694889799,368924.62871287134,76380.0,0.9999857659702975,33502.61491879989,79347.0,0.9999999586991617,11690.973377703827,75980,0.9999983020875043,38948.8,79346,0.9999849546415012,32442.914260328744,75661,0.9999999995816249,2181.7285573447257
86021,79906,0.9849327639573794,11107.317073170732,75021.0,0.9999387782428794,63947.61029411764,75656.0,0.999999986369088,20620.51727885242,78387,0.99999999940252,58931.49970184854,78372,0.9999798204797574,35516.60516605166,75969,0.999999999927952,59413.58024691359
86022,78072,0.9859062593904595,368257.797029703,78659.0,0.9999783064460983,18913.153698979593,76225.0,0.9999999424869446,31338.06217929369,78656,0.9999999091596405,23733.784321528055,76554,0.999988788656528,47370.24070021882,78375,0.9999999999978173,50615.38461538462
86023,78072,0.9960622526380368,305075.49504950497,75568.0,0.999988294466966,9669.749009247027,78701.0,0.999999893243174,23482.09523809524,79248,0.9999994790936264,25381.41470180305,78039,0.9997867583403648,38085.07853403142,76682,0.9999999999850918,29122.871946706146
86024,78072,0.999525004161313,97524.13366336634,78944.0,0.9999979146969463,14596.928982725529,76875.0,0.9999904256574882,12740.471869328494,78944,0.9999640270608462,14596.928982725529,78932,0.9959531083441733,25085.763293310465,76270,1.0,2278.797996661102
86025,79906,0.9588259413987879,9749.853658536585,77486.0,0.9999627583785429,234403.84072295963,75975.0,0.9999999933979097,43200.429299704854,77485,0.9999999666906213,75095.80046898316,78384,0.9999988321168717,81383.35403726708,78016,0.999999999999628,142123.70994940976
86030,78072,0.9873569071527543,286237.5,79083.0,0.9999847041667251,26292.807424593968,75656.0,0.9999999167731279,5597.696153010214,76454,0.9999992636522924,8805.128205128205,79343,0.99995985530561,3116.152450090744,76228,0.9999999983074176,18390.4576436222
86031,78072,0.9794020094078831,305075.49504950497,76366.0,0.9999394913537357,82706.9457659372,78017.0,0.9999999404246724,34797.878128400436,77951,0.9999976090547342,10665.371539582322,79545,0.9999814957730387,50222.16414009409,76475,0.9999999902160763,6039.60396039604
86032,78072,0.9733597425924513,232724.2574257426,75944.0,0.9999770173555848,36658.62313697658,76453.0,0.9999999191660082,20574.797347089167,79511,0.9999999679682974,17477.308294209703,76372,0.9999547603253802,36163.236337828246,75855,0.9999999999162527,6234.673162809582
86033,79906,0.9874240125177977,12520.975609756098,77612.0,0.9999902808551322,89768.99496387124,76450.0,0.9999999984613918,118418.31587116802,75783,0.9999999805045132,108379.01838867576,78616,0.9999984298873652,37935.62117584464,76443,0.9999999999991602,86969.99136442141
86034,78072,0.987581475567653,349419.80198019807,75631.0,0.9999837251893026,10690.468600573797,79731.0,0.9999999410640277,39594.04237465911,75792,0.9999999526611344,13253.395784543325,78147,0.9999911008235484,82828.94248608535,77597,0.9999999522381503,58895.867768595046
86035,78072,0.9885401776277987,343585.02475247526,76656.0,0.9999731500011988,22426.045081967215,75426.0,0.9999999490661563,12920.260448213205,78656,0.9999999885900781,22143.65300437724,79241,0.9999833281926893,11403.073770491803,76578,0.9999999999681285,33335.443037974685
86036,78072,0.9788087260407133,66516.4603960396,,,,,,,78072,0.9998954035847549,66516.4603960396,76238,0.9973652339972334,18952.5,77990,0.9999999995624902,17548.61111111111
86039,78072,0.9841048871699203,203050.24752475249,79005.0,0.9999723110055558,11052.631578947368,76656.0,0.9999995774337531,13253.237704918032,78830,0.9999975801568978,28096.885813148787,79372,0.9999273229065793,17385.390428211587,79046,0.999999999989202,68081.60377358491
86040,79512,0.9727579802360007,180990.4135576072,79070.0,0.9999820487831725,170260.23765098694,75757.0,0.9999999712922039,61643.26812428079,76692,0.9999999947000138,132354.2025148908,77547,0.9999993451298205,72608.27627270021,79036,0.9999999999995971,79007.65276984581
86042,78072,0.9599124328513785,360255.8168316832,77871.0,0.9999448749258765,28611.370716510904,75756.0,0.9999998954176015,38137.90272932486,76366,0.9999999415029849,97666.50808753568,76554,0.9999809625682229,46340.91903719912,78417,0.9999999999974449,19379.65756704981
86043,78072,0.9918658412969195,460447.2772277228,78160.0,0.9999800893503421,160138.5623869801,78361.0,0.999999980801825,41762.55366809782,75980,0.9999990965181661,48611.200000000004,79359,0.9999880696634111,25715.1724137931,78417,0.9999999999345142,24769.372605363984
86044,78072,0.9706624377003277,617986.2623762377,75966.0,0.9999869176152338,74883.22299981085,77612.0,0.9999999860399404,46672.323188088456,75851,0.9999999627428751,25152.999586263966,79014,0.999993710628663,25829.30322893906,78019,0.999999996140474,108746.87707641195
86045,79512,0.9821030482750769,200062.4130517263,76450.0,0.9999656302379522,197391.54055102833,75071.0,0.9999999983392899,48199.50948922682,77336,0.9999999861413259,343885.5771557635,78202,0.9999997729703952,46649.942519297096,77372,0.9999999999996884,93532.66941948021
86046,79906,0.9879954423191579,9720.0,76060.0,0.9999909986176999,59096.52395915161,76559.0,0.9999999986901703,66011.9262739429,75640,0.9999998465834143,13231.075697211156,78606,0.9999970110535473,115445.42507204611,75570,0.9999999999977321,41200.90710183244
86047,75219,0.9565191211568252,115623.68861966749,78061.0,0.9998089437386669,223111.321953156,78076.0,0.9999999992043447,66135.88850174216,77575,0.9999999959172923,234882.00529256102,77531,0.9999997986705609,619131.8758552058,77872,0.9999999999980093,710533.734939759
86053,78072,0.9881657052583335,406934.0346534654,76932.0,0.9999823625538045,201558.53365384616,75692.0,0.9999999764200722,29322.76486805829,75846,0.999999468493283,57734.95652173913,79752,0.9999825581559372,59223.61504245855,78872,0.9999999708800436,33981.43851508121
86054,78072,0.976391987567241,274567.9455445545,75449.0,0.9999561670809964,12208.22102425876,78643.0,0.9999999439934315,24798.500254194205,76270,0.9999994883482907,6415.692821368948,78650,0.9999865965548813,29562.80817799158,77597,0.9999995046230552,46279.33884297521
86301,78414,0.961954989989667,238491.9359465874,78380.0,0.9999120993280488,277227.6382326121,75254.0,0.9999999792266467,163592.41786331855,77801,0.9999999979715714,225844.16134614235,78624,0.9999998003487649,371465.45165306405,76022,0.9999999999995755,169846.240140899
86303,75219,0.9576179804480872,131565.53679597887,78061.0,0.9996975777962621,253873.24335053592,77078.0,0.9999999985449224,24238.938053097347,77058,0.9999999768378033,389924.23060771497,75156,0.999998688270631,74288.16793893129,76084,0.9999999999999923,210248.34437086093
86305,75219,0.9526443705495757,135535.90239292005,78076.0,0.9998469854134188,77525.52643538857,76310.0,0.9999999993537434,73921.56884875847,76310,0.9999999792599871,73921.56884875847,75156,0.9999983127685553,76530.02544529262,76522,0.999999999999972,291887.466170963
86314,77090,0.987129487887494,229848.1230937671,78552.0,0.9998607635672059,168822.7158948686,77630.0,0.9999999975061736,674466.5814196243,77023,0.9999999996197534,235749.75462703308,77024,0.9999999718825016,210523.9189189189,76687,0.9999999999999877,19646.845915201655
86315,79906,0.9860150101852001,13400.780487804877,78560.0,0.9999648620423872,72436.23607098639,77659.0,0.9999999090647843,248387.27234222787,75495,0.9999999847551675,63616.13441067077,76442,0.9999991286772237,96710.91248665955,78123,0.9999999999999283,96633.16185199842
86320,78072,0.9966851561124749,344085.1485148515,75433.0,0.9999889430334723,9750.0,79095.0,0.9999999385151281,11470.915153760652,78019,0.9999997190493786,60548.57142857143,78393,0.9999738755417219,40698.59154929577,76640,0.9999999991923548,9528.40909090909
86321,78072,0.9925818874099812,348586.26237623766,79529.0,0.9999901308076621,25796.081277213354,78655.0,0.999998814141283,24889.941434846267,76878,0.9999997800428476,35939.0625,76554,0.9999669183851811,44839.824945295404,78613,0.9999999999999681,21328.312912225665
86322,75219,0.9553949061485383,88487.82489152382,79007.0,0.9998745289415357,515559.89247311826,78119.0,0.9999999983810949,537518.4882329478,77461,0.9999999983275273,190422.42838541666,76054,0.9999997476806656,167534.50368262472,76449,0.9999999999998874,236681.9118252987
86323,75219,0.9770358396961729,116506.830777162,77378.0,0.9999775459703302,170788.51393188853,75773.0,0.9999999655737852,103282.08401021118,79331,0.9999999974650984,335119.50635692984,75143,0.9999992039021345,339585.2843400764,77659,0.9999999999997639,502405.6543837357
86324,79906,0.9990974692064,7579.317073170731,79906.0,0.9996025482634628,7579.317073170731,77094.0,0.9999997683977981,33836.63523678356,79311,0.9999999688583683,8357.399723374827,78636,0.9999755421357577,78882.07109737248,78935,0.9999999999498909,69931.21272365804
86325,78072,0.9320848197371839,880217.8217821782,75925.0,0.9992991412504556,128811.90534276652,75454.0,0.9999999670374794,55036.221187691604,75640,0.999999989045201,12621.513944223108,76531,0.9999923720631763,78652.84974093264,78417,0.999999999996588,47350.574712643676
86326,75208,0.9817993526483236,131800.3803314317,78232.0,0.999979118974311,389984.4431597204,79045.0,0.9999999887536526,419976.29287737334,78621,0.9999999972089044,455470.39216567087,77356,0.9999999205733097,431202.2558714462,78242,0.9999999999999838,194631.07257894578
86327,79512,0.9773113686880577,161110.42114582015,78368.0,0.9999476729023737,330607.4116424116,78014.0,0.9999999983611478,380641.5331196581,79347,0.9999999941610872,50562.271214642264,78003,0.9999959574296604,269565.0033489618,75954,0.9999999999988394,133664.5014615135
86329,78072,0.994481094774847,187546.41089108912,76472.0,0.9999553424306415,54010.45122760451,76035.0,0.9999962848842769,32997.95361527967,76228,0.9999986707391553,12049.659201557937,79092,0.9997897592107342,42258.88324873097,76270,1.0,4382.303839732888
86331,78072,0.9676188221216098,86854.82673267327,79505.0,0.999913530004852,8296.178343949045,78938.0,0.999944370054154,34398.367952522254,78340,0.9999887000330053,30062.039045553145,78944,0.9986746680072679,13000.0,75556,0.9999999173320759,1996.168582375479
86332,78072,0.9495026450366082,280569.43069306936,75931.0,0.9999119641816291,10763.819095477387,79227.0,0.9999990930062844,21992.434662998625,76693,0.9999999716491312,9443.266832917705,75859,0.9998949490216333,8125.528062764031,79005,0.9999999999797609,15272.232304900182
86333,79906,0.9081268355828976,11869.463414634147,75207.0,0.9995736829383154,126289.23766816143,75140.0,0.9999999953557374,87290.4028436019,75161,0.9999999906971888,108368.03253763114,79121,0.9999952684438289,50317.68459434822,76642,0.9999999999991254,78077.27402135232
86334,78072,0.974326473179173,808033.292079208,79536.0,0.9999231876975456,59941.12780317875,79226.0,0.9999999260894556,159933.02999662957,78071,0.999999985518009,127408.39246119733,75692,0.9999961581007166,58225.08861756597,75751,0.9999999999999843,76800.9542327251
86335,79906,0.945853872769744,9031.609756097561,78017.0,0.9997970139703456,97795.34820457018,75144.0,0.9999999875306688,204075.21468759252,79081,0.9999999947256762,59463.9606396064,75426,0.9999926748233975,32241.096305269533,79040,0.9999999999969217,46464.14455110107
86336,79512,0.9728739097688149,196847.2745668395,76226.0,0.9999797780530614,47407.47693413748,78934.0,0.9999999926474672,638689.6120551459,77003,0.9999999962686522,417036.6991499067,75862,0.9999977149017221,99653.32049072291,75707,0.9999999999999156,65997.03398558187
86337,78072,0.9982903625875018,202550.12376237626,75556.0,0.9999809800549688,4655.172413793103,76265.0,0.9999969451408539,3464.700996677741,77597,0.9999980965583631,34140.49586776859,76453,0.9998738157115774,17907.14812085483,77977,0.9999999999921338,26024.09638554217
86351,79906,0.9743328484533365,11825.560975609756,78605.0,0.9999699659784095,75029.5382031906,78657.0,0.999999924652886,135701.34628493525,79121,0.99999984429697,50131.5709510787,75948,0.9999942689975592,161740.93092595658,77418,0.9999999999958831,136837.37658674188
86401,78414,0.9686317614263444,268062.48076571996,77504.0,0.9999057743042415,327502.9665194839,75803.0,0.9999999997318167,91842.05125966031,76104,0.9999999966728157,88292.9364250783,76048,0.9999999490377726,371052.9448991646,76105,0.9999999999999861,104692.87198190295
